stop_id,name,lat,lng,routes
201562,FOREST AV/DECKER AV,40.624636,-74.141152,S48 S98 SIM30 SIM35
450030,E 57 ST/ 3 AV,40.760391,-73.968015,QM15 QM16 QM17 QM18 QM21
203536,ARTHUR KILL RD/BLOOMINGDALE RD,40.549712,-74.222255,S74 S84
905194,BATTERY PL/WASHINGTON ST,40.70477,-74.015508,SIM15 SIM2 SIM32 SIM34
552410,TUSKEGEE AIRMEN WAY/GUY R BREWER BLVD,40.699669,-73.794047,Q112
502627,73 AV/197 ST,40.73562,-73.774907,QM35 QM5 QM8
201126,HYLAN BLVD/TYSENS LN,40.56374,-74.116769,S57 S78 S79+ S79-SBS SIM1 SIM10 SIM1C SIM5 SIM6 SIM7 SIM9
502274,MAIN ST/JEWEL AV,40.730083,-73.823644,Q20 Q44+ Q44-SBS
903013,VESEY ST/WEST ST,40.714123,-74.014863,SIM33 SIM7 SIM9
502259,MAIN ST/MAPLE AV,40.755045,-73.828267,Q20
550209,101 AV /88 ST,40.682679,-73.851883,Q8
504462,MERRICK BLVD/111 AV,40.694377,-73.781209,Q4 Q5 Q84 Q85 Q86 Q87 Q89
551811,JEWEL AV/108 ST,40.723647,-73.844536,Q64 Q74 QM4 QM44
400602,RIVERSIDE DR/W 119 ST,40.810907,-73.964175,M5
203406,BRADLEY AV/PURDY AV,40.610559,-74.13222,S57 S61 S91
805105,LUTEN AV/HYLAN BLVD,40.523384,-74.188525,S55
505388,SANFORD AV/MURRAY ST,40.761318,-73.812069,Q13 Q65
400722,6 AV/W 3 ST,40.730886,-74.001442,M55 T232
553295,JAMAICA AV/153 ST,40.702763,-73.802608,Q25 Q65
200994,HYLAN BLVD/WOODS OF ARDEN RD,40.530671,-74.158116,S59 S78 SIM22
200763,SAINT MARKS PL/FORT PL,40.642337,-74.078441,S42 S52
901715,penn av/fulton st L91 -non-public,40.653964,-73.887588,T426
505418,NATIONAL ST/43 AV,40.746822,-73.863665,Q14
502800,FRANCIS LEWIS BLVD/HOLLIS AV,40.706984,-73.75116,Q77
200987,HYLAN BLVD/POILLON AV,40.526623,-74.174387,S59 S78 SIM23
550425,CROSS BAY BLVD/149 AV,40.670401,-73.843,Q11 Q41
550041,SUTPHIN BLVD/LIBERTY AV,40.696037,-73.804348,Q40 Q41 Q6 Q60
203763,FOREST AV/HOME DEPOT,40.627594,-74.172189,S40 S90
201055,HYLAN BLVD/TOMPKINS AV,40.611466,-74.071248,S78 SIM30
501311,BAYSIDE AV/UNION ST,40.770199,-73.826405,Q16
550024,SUTPHIN BLVD/109 AV,40.691822,-73.798037,Q6 Q60
202491,NEW DORP LN/CEDAR GROVE AV,40.564526,-74.097864,S76 S86
502084,HILLSIDE AV/267 ST,40.738702,-73.701458,Q43 QM68
203603,WATCHOGUE RD/WILLOW RD EAST,40.617451,-74.151729,SIM3 SIM34 SIM3C
501379,KISSENA BLVD/ROSE AV,40.746173,-73.81432,Q17 Q25
501667,SPRINGFIELD BLVD/56 AV,40.752338,-73.759143,Q27 Q75
203653,RICHMOND AV/JULES DR,40.618527,-74.155275,SIM3 SIM33 SIM33C SIM34 SIM3C
552985,27 AV/4 ST,40.774783,-73.933235,Q103 Q18 Q19
552280,ROSEDALE RD /LONGVIEW AV,40.651848,-73.717996,Q111
901171,B.B.T./Andes Road (N.B.),40.690928,-74.011201,SIM2 SIM31 SIM34 SIM35 SIM4 SIM4C SIM5
203766,NORTH GANNON AV/MANOR RD,40.610122,-74.121842,SIM31 SIM32 SIM33 SIM33C
550236,LINCOLN ST /ROCKAWAY BLVD,40.675059,-73.807547,Q9
700151,108 ST/ROOSEVELT AV,40.751005,-73.858754,Q23
200219,FATHER CAPODANNO BLVD/WINFIELD ST,40.586334,-74.070612,S52 S81 SIM5 SIM6 SIM9
901111,fdr/catherine slip,40.708985,-73.996247,SIM11 SIM3 SIM31 SIM6 X37 X38
505288,BROADWAY/QUEENS BLVD,40.737043,-73.877364,Q58
502397,UNION TPKE/193 ST,40.730282,-73.777831,Q46 Q48 QM36 QM6
504369,MYRTLE AV/68 ST,40.701787,-73.884541,QM24 QM25 QM34
350004,LIBERTY AV /DREW ST,40.679039,-73.863424,Q8
201081,BEACH ST/VAN DUZER ST,40.628968,-74.079902,S52 S78
405166,W 34 ST/8 AV,40.752353,-73.993674,SIM23 SIM24
502547,DITMARS BLVD/102 ST,40.768721,-73.868476,Q23 Q90
450016,6 AV/W 43 ST,40.75576,-73.983318,QM10 QM12 QM24
505161,HILLSIDE AV/169 ST,40.71071,-73.793173,Q1 Q17 Q30 Q31 Q43 Q75
550494,84 ST/157 AV,40.661447,-73.849184,Q11 Q41 QM15
805036,Gowanus Exp./63 St. (S.B.),40.636916,-74.019496,SIM15 SIM2 SIM34 SIM35 SIM4 SIM4C
804215,ROOSEVELT AV/52 ST,40.744214,-73.912407,T320
202124,RICHMOND RD/GREELEY AV,40.580481,-74.113353,S74 S76 SIM15
505491,36 AV/30 ST,40.756844,-73.93046,Q102
202908,WOODROW RD/ALVERSON AV,40.542053,-74.205172,S56
400814,BROADWAY/W 164 ST,40.838197,-73.942072,M5
551646,QUEENS BLVD/63 DR,40.73014,-73.86153,Q60 QM18
103676,HUTCHINSON RIVER PKWY/BOLLER AV,40.862912,-73.82572,Q50
502313,UNION TURNPIKE/UTOPIA PKWY,40.725768,-73.791372,Q45 Q46 Q48 QM1 QM31 QM35 QM5 QM6 QM7 QM8
200359,GIFFORDS LN/WOODLAND AV,40.555286,-74.152234,S54 SIM5 SIM6
202824,SOUTH AV/ARLINGTON PL,40.635428,-74.16628,S40 S48 S90 S98 SIM33 SIM33C SIM34
404295,MADISON AV/E 25 ST,40.742006,-73.987081,QM63 QM64 QM68 X27 X37 X38
203922,VICTORY BLVD/BROOK ST,40.63735,-74.080586,S46 S48 S61 S62 S66
552308,147 AV /222 ST,40.659413,-73.759512,Q111
307704,JAMAICA AV/MARGINAL ST EAST,40.678523,-73.896907,Q56
201032,HYLAN BLVD/SEAVER AV,40.583297,-74.095663,S78
203001,ANNADALE RD/CROSSFIELD AV,40.557584,-74.176343,S55
551813,JEWEL AV/112 ST,40.724981,-73.840084,Q64 Q74 QM4 QM44
201124,HYLAN BLVD/LINDBERGH AV,40.566858,-74.113582,S78 S79+ S79-SBS SIM1 SIM10 SIM11 SIM1C SIM5 SIM6 SIM7 SIM9
202029,VICTORY BLVD/WILLOWBROOK RD,40.610152,-74.147413,S62 S92 S93
503501,41 RD/MAIN ST,40.757314,-73.829474,Q58 Q98
202922,ANNADALE RD/RYE AV,40.546843,-74.174904,S55
552224,JAMAICA AV /188 ST,40.710806,-73.770504,Q110
553321,14 AV/COLLEGE POINT BLVD,40.786088,-73.84601,Q26
500163,FARMERS BLVD/144 AV,40.668397,-73.766208,Q3
401881,E 79 ST/YORK AV,40.7717,-73.95095,M79+ M79-SBS
552966,63 RD/QUEENS BLVD,40.730374,-73.861951,Q38 QM10 QM11 QM40
201951,VICTORY BLVD/WILLOWBROOK PK,40.608684,-74.15377,S62 S92 SIM32 SIM33 SIM33C
400134,5 AV/W 44 ST,40.7545,-73.980223,X27 X28 X37 X38
405638,E 57 ST/LEXINGTON AV,40.76052,-73.968291,QM1 QM2 QM20 QM5 QM6
200183,BAY ST/PROSPECT ST,40.628617,-74.076555,S51 S74 S76
401851,W 42 ST/8 AV,40.757575,-73.990464,M42 SIM22 SIM25 SIM26 SIM30 SIM8
500391,LINDEN BLVD/FRANCIS LEWIS BLVD,40.696231,-73.745616,Q4 Q51 QM64
905046,ELTINGVILLE/TRANSIT CENTER,40.560931,-74.171352,S55 S56 S59 S74 S89 SIM1 SIM10 SIM15 SIM1C SIM31 SIM4 SIM5 SIM6 SIM7 SIM8
203560,MILL RD/ROBERTS DR,40.560351,-74.112916,S76
201949,VICTORY BLVD/GOLLER PL,40.60762,-74.159051,S62 S92
202052,VICTORY BLVD/LEROY ST,40.594214,-74.186511,S62 S92
503980,ARCHER AV/165 ST,40.703599,-73.795172,Q20
505512,21 ST/44 DR,40.748208,-73.947403,Q103
501355,KISSENA BLVD/58 AV,40.742379,-73.814387,Q17 Q25
805168,HYLAN BLVD/NEW DORP LN,40.570271,-74.109771,SIM1 SIM10 SIM11 SIM1C SIM5 SIM6 SIM7 SIM9
200784,SAINT MARKS PL/NICHOLAS ST,40.646191,-74.081804,S42 S52
202809,RICHMOND TERR/ARLINGTON AV,40.640585,-74.167256,S48 S98
302076,ATLANTIC AV/VAN SICLEN AV,40.676341,-73.890983,Q24 T340 T434
250039,BLOOMINGDALE RD/ALYSIA CT,40.53752,-74.217724,S55 SIM26
502408,UNION TPKE/164 ST,40.721689,-73.80435,Q45 Q46 Q48 QM1 QM31 QM35 QM5 QM6 QM7 QM8
551218,111 ST/91 AV,40.694285,-73.836021,Q37
203952,AMBOY RD/SCUDDER AV,40.525616,-74.205155,S55
551329,ELIOT AV/77 ST,40.723651,-73.882351,Q14 QM24 QM25 QM34
500464,120 AV/196 ST,40.689115,-73.753716,Q84
500249,HILLSIDE AV/PARSONS BLVD,40.707502,-73.803323,Q111 Q115
400764,RIVERSIDE DR/W 97 ST,40.79649,-73.974307,M5
701029,108 ST/OTIS AV,40.74085,-73.853759,Q23 Q58
500677,243 ST/147 AV,40.657737,-73.741214,Q85 Q86
905150,west st/morris st,40.706838,-74.015774,SIM1 SIM15 SIM1C
200783,SAINT MARKS PL/HAMILTON AV,40.645091,-74.080433,S42 S52
501627,SPRINGFIELD BLVD/73 AV,40.742489,-73.753603,Q27 QM35 QM5 QM8
405043,STATE ST/WHITEHALL ST,40.702409,-74.012665,SIM35 SIM5
201193,HYLAN BLVD/BEDELL AV,40.506862,-74.232957,S59 S78 SIM2 SIM25 SIM26
201453,AMBOY RD/BEACH AV,40.571635,-74.121401,S57 SIM15
500678,243 ST/144 AV,40.660567,-73.739065,Q85 Q86
551640,QUEENS BLVD/GOLDSMITH ST,40.737064,-73.880201,Q60
201513,FOREST AV/VICTORY BLVD,40.630411,-74.089397,S48 S98 SIM30
902077,241 ST / WHITE PLAINS RD,40.903295,-73.849969,T117
504995,HORACE HARDING EXPWY/231 ST,40.751137,-73.747226,Q30 QM35 QM5 QM8
203634,FATHER CAPODANNO BLVD/GRAHAM BLVD,40.574839,-74.084779,S51 S81 SIM5 SIM6 SIM9
553024,NORTHERN BLVD/BROADWAY,40.753394,-73.907383,Q63 Q66
200548,VICTORY BLVD/THERESA PL,40.624476,-74.093568,S61 S62 S66
200054,RICHMOND TERR/WESTERVELT AV,40.647418,-74.087873,S40 S44
201182,HYLAN BLVD/LUTEN AV,40.52312,-74.188649,S55 S56 S59 S78 SIM2 SIM24
202936,FOREST AV/BRIGHTON AV,40.631964,-74.096864,S48 SIM30
203517,ROSSVILLE AV/BARRY  ST,40.551184,-74.211828,S74 S84 SIM25
550820,BEACH 19 ST/SEAGIRT BLVD,40.595455,-73.753044,Q22 QM17
552034,NORTHERN BLVD/37 ST,40.751943,-73.926621,Q101 Q63
553379,CROSS BAY BLVD/W 17 RD,40.60106,-73.820516,Q52+ Q52-SBS Q53+ Q53-SBS QM15 QM16 QM17
901119,METROPOLITAN AV/RENTAR PLAZA,40.712251,-73.88906,M90 T410
553409,FRESH POND RD/GROVE ST,40.709993,-73.899268,Q58 QM24 QM25 QM34
552364,PARSONS BLVD/89 AV,40.705909,-73.801833,Q112
904250,BELMONT PARK RACETRACK/UBS ARENA,40.713145,-73.728283,Q2 Q82
402165,W 50 ST/10 AV,40.764502,-73.991704,M50
200434,FOREST AV/RICHMOND AV,40.625216,-74.148988,S48 S98 SIM30 SIM33 SIM33C SIM34
450402,CHURCH ST/FULTON ST,40.711665,-74.010267,QM11 QM25 QM65 QM7 QM8 SIM1 SIM15 SIM1C SIM2 SIM32 SIM33C SIM34 SIM3C SIM4 SIM4C
202067,ARTHUR KILL RD/WOOD AV,40.514574,-74.245867,S78
551022,127 ST/23 AV,40.778815,-73.841476,Q25
501484,HORACE HARDING EXPWY/SPRINGFIELD BLVD,40.749594,-73.757226,Q30 Q74 Q75
200401,RICHMOND AV/MORANI ST,40.610084,-74.160172,S44 S59 S89 S94 SIM33 SIM33C SIM4 SIM4C SIM8
501339,188 ST/64 AV,40.739066,-73.785434,Q17 Q88 QM1 QM31 QM5 QM7 QM8
203128,RICHMOND RD/DELLWOOD RD,40.597132,-74.093353,S74 S76 S86 SIM15
203715,WATCHOGUE RD/WILLOW RD EAST,40.617617,-74.152235,SIM3 SIM34 SIM3C
552678,69 RD/108 ST,40.724338,-73.845425,QM4 QM44
200930,RICHMOND AV/RIVINGTON AV,40.596999,-74.162512,S44 S59 S94 SIM4 SIM4C SIM8
550389,99 ST /160 AV,40.658171,-73.833722,Q11
304368,GRAND ST/MORGAN AV,40.71343,-73.934716,Q54 Q59
200570,VICTORY BLVD/JERSEY ST,40.635817,-74.083683,S46 S48 S61 S62 S66
204062,CHELSEA AV/BLOOMFIELD AV,40.614948,-74.187226,S40 S90
200236,MIDLAND AV/BOUNDARY AV,40.577166,-74.100967,S51 S81
505121,39 AV/LIPPMAN PLAZA,40.760668,-73.828266,Q16 Q28 Q61
550767,ROCKAWAY BEACH BLVD/BEACH 119 ST,40.578938,-73.839527,Q35
504348,MYRTLE AV/111 ST,40.700766,-73.839226,Q37 Q55
501041,BELL BLVD/212 ST,40.788716,-73.782075,Q13
401803,WATER ST/BROAD ST,40.703011,-74.011719,QM11 QM25 QM7 QM8
203072,ARTHUR KILL RD/STORER AV,40.539509,-74.237591,S74 S84
553448,HOFFMAN DR/WOODHAVEN BLVD,40.733132,-73.870998,Q52+ Q52-SBS Q53+ Q53-SBS
501424,HOMELAWN ST/HIGHLAND AV,40.712855,-73.793242,Q31
404298,MADISON AV/E 40 ST,40.751419,-73.980196,QM63 QM64 QM68
551930,49 AV/25 ST,40.741581,-73.944751,Q67
200537,VICTORY BLVD/MANOR RD,40.613042,-74.122229,S61 S62 S66 S91 S92 S93 SIM3 SIM34 SIM3C
304246,GRAND ST/WATERBURY ST,40.712415,-73.938437,Q54 Q59
551087,HAMPTON ST / WHITNEY AVE,40.744054,-73.876437,Q29
503671,ARCHER AV/165 ST,40.703844,-73.794377,Q42 Q83
505394,PARSONS BLVD/ELM AV,40.755935,-73.815873,Q26 Q27
203808,BRADLEY AV/HAROLD ST,40.601495,-74.131161,S57
200131,McCLEAN AV/OCEAN AV,40.598525,-74.06481,S53
500283,COLFAX ST/SPRINGFIELD BLVD,40.701788,-73.741346,Q83
202632,LUTEN AV/EYLANDT ST,40.526999,-74.191352,S55 S56
501535,46 AV/158 ST,40.754046,-73.808738,Q26 Q27
203723,NARROWS RD SOUTH/RICHMOND RD,40.608631,-74.090674,S93
550129,ROCKAWAY BLVD/116 ST,40.676823,-73.822547,Q37 Q7
550852,BEACH CHANNEL DR/BEACH 36 ST,40.596324,-73.769179,Q121 Q22 QM17
202850,MARSH AV/WINDHAM LOOP,40.577857,-74.163769,S55 S56 S61 S89 S91 SIM31 SIM4 SIM4C SIM8
550882,KESSEL ST/71 AV,40.713475,-73.849279,Q23
550667,89 ST/35 AV,40.752855,-73.878156,Q49
552945,YELLOWSTONE BLVD/CLYDE ST,40.721653,-73.854264,QM12 QM42
308096,CROPSEY AV/BAY 25 ST,40.599525,-74.001945,X28 X38
552368,GUY R BREWER BLVD/FARMERS BLVD,40.66411,-73.768713,Q115
550311,LEFFERTS BLVD/LINDEN BLVD,40.678971,-73.820479,Q10 Q80
203532,ROSSVILLE AV/CORRELL AV,40.546365,-74.20978,S74 SIM25
551115,ROOSEVELT AV/82 ST,40.747602,-73.883784,Q33
550605,30 AV/12 ST,40.771497,-73.931046,Q18
501811,UTOPIA PKWY/HOLLIS COURT BLVD,40.752878,-73.792216,Q31
905144,MARSH AV/WESTPORT ST,40.584103,-74.160766,S89
552503,WHITESTONE EXPWY/LINDEN PL,40.771582,-73.833747,QM2 QM20 QM32
204009,AMBOY RD/PLEASANT PLAINS AV,40.523886,-74.215745,SIM26
500547,MERRICK BLVD/130 RD,40.679839,-73.762086,Q5 Q86 Q87 QM63
202704,FOREST HILL RD/DOROTHY ST,40.59848,-74.139966,S61 S91
201117,HYLAN BLVD/LINCOLN AV,40.57629,-74.104087,S78 SIM1 SIM10 SIM11 SIM1C SIM5 SIM6 SIM7 SIM9
203649,ARTHUR KILL RD/OPP ASPEN KNOLLS,40.564356,-74.186377,S56 S74 S84 SIM22 SIM4C
202721,MERRYMOUNT ST/SHILOH ST,40.588777,-74.160695,S61 S91 SIM31
504963,162 ST/POWELLS COVE BLVD,40.794044,-73.799662,Q15
200842,CARY AV/CAROLINE ST,40.632327,-74.119245,S44
201548,FOREST AV/BARD AV,40.630666,-74.105476,S48 S98 SIM30
200466,RICHMOND AV/KATAN AV,40.550244,-74.167605,S59 S89 SIM1 SIM10 SIM1C SIM22 SIM7
103995,CROSS BRONX EXPWY SERVICE RD/HAVILAND AV,40.830446,-73.850209,Q44+ Q44-SBS
552549,166 ST/9 AV,40.792861,-73.79776,QM2 QM32
402146,E 23 ST/LEXINGTON AV,40.739661,-73.984992,QM63 QM64 QM68
502322,UNION TPKE/FRANCIS LEWIS BLVD,40.731779,-73.769492,Q46 Q48
805033,Verrazano Bridge/Lee Av (N.B.),40.610786,-74.031356,S79+ S79-SBS SIM15 SIM2 SIM3 SIM31 SIM33 SIM33C SIM34 SIM35 SIM3C SIM4 SIM4C SIM5
552143,40 AV/12 ST,40.756105,-73.942578,Q103
503761,FARMERS BLVD/115 RD,40.695519,-73.761522,Q3
551364,THOMSON AV/31 PL,40.744713,-73.934153,Q39
203165,WATCHOGUE RD/SMITH CT,40.614742,-74.133412,S57 SIM3 SIM34 SIM3C
201662,RICHMOND RD/FOUR CORNERS RD,40.59058,-74.10093,S74 S76 S86 SIM15
500932,SANFORD AV/BOWNE ST,40.758229,-73.823399,Q26 Q27 Q65
203576,SOUTH AV/1000 SOUTH AV,40.615562,-74.173157,S46 S96
551492,160 AV/92 ST,40.657355,-73.840284,Q41
805139,TELEPORT DR/SOUTH AV EXIT,40.606845,-74.177648,S46 S96
203693,RICHMOND AV/MONSEY PL,40.624336,-74.149036,S44 S59 S94 SIM3 SIM33 SIM33C SIM34 SIM3C
201173,HYLAN BLVD/ARDEN AV,40.529268,-74.161726,S59 S78 SIM23
701010,ROCKAWAY BLVD/115 ST,40.676559,-73.822551,Q37 Q7
501441,UTOPIA PKWY/HORACE HARDING EXPWY,40.738801,-73.792812,Q30 Q31 Q75
551251,62 DR/98 ST,40.733153,-73.859733,QM12 QM42
202264,ARTHUR KILL RD/MAIN ST,40.512443,-74.24995,S78
500564,MERRICK BLVD/HOOK CREEK BLVD,40.674051,-73.727693,Q5 Q87 QM63
552501,BEACH 9 ST /MEEHAM AV,40.598012,-73.744666,Q114
202125,RICHMOND RD/LINCOLN AV,40.581152,-74.11226,S74 S76
505522,75 ST/32 AV,40.757076,-73.892373,Q47
404190,BROADWAY/MORRIS ST,40.705215,-74.01385,M55 SIM1 SIM1C SIM4 SIM4C
201130,HYLAN BLVD/MONTREAL AV,40.558757,-74.125883,S78 SIM1 SIM10 SIM1C SIM5 SIM6 SIM7 SIM9
405266,BROADWAY/WALKER ST,40.718758,-74.002543,M55
501662,SPRINGFIELD BLVD/67 AV,40.745271,-73.754659,Q27 QM35 QM5 QM8
202615,VICTORY BLVD/SILVER MOUNT CEMETERY,40.622212,-74.096432,S61 S62 S66
551235,PARK LN SOUTH/MYRTLE AV,40.701202,-73.841562,Q37
551296,ELIOT AV/77 PL,40.72376,-73.881713,Q14 QM24 QM25 QM34
505271,MAIN ST/UNION TPKE,40.71799,-73.817128,Q20 Q44+ Q44-SBS
552008,JUNCTION BLVD/34 AV,40.754856,-73.872695,Q72
503381,JAMAICA AV/87 ST,40.692591,-73.856779,Q56
405618,E 57 ST/3 AV,40.75991,-73.96678,QM63 QM64 QM68
501373,KISSENA BLVD/ELDER AV,40.753006,-73.821834,Q17 Q25
201380,AMBOY RD/OAKLEY PL,40.573929,-74.121819,S57
502718,FRANCIS LEWIS BLVD/17 RD,40.782931,-73.804132,Q76
450017,6 AV/W 44 ST,40.755988,-73.983132,QM15 QM16 QM17 QM18
500007,HILLSIDE AV/180 ST,40.712872,-73.782724,Q43 QM68
505080,MYRTLE AV/FOREST AV,40.700451,-73.89961,Q55
500422,LINDEN BLVD/176 ST,40.693037,-73.773733,Q4
404201,BROADWAY/BARCLAY ST,40.71233,-74.007961,SIM15 SIM33C
203067,VICTORY BLVD/CON EDISON BUS LOOP,40.586534,-74.1988,S62 S92 SIM32
201630,HYLAN BLVD/LINCOLN AV,40.576815,-74.103316,S78 SIM1 SIM10 SIM11 SIM1C SIM5 SIM6 SIM7 SIM9
202861,ARTHUR KILL RD/SAINT JOHN NEWMANN,40.564147,-74.186488,S56 S74 SIM22 SIM4C
550430,CROSS BAY BLVD/SUTTER AV,40.676648,-73.843509,Q11 Q41
450506,PEARL ST/PECK SLIP,40.708873,-74.00264,QM11 QM25 QM7 QM8
308032,4 AV/90 ST,40.619537,-74.029807,S53 S93
504480,ARCHER AV/SUTPHIN BLVD,40.700514,-73.807829,Q30 Q31 Q75
501058,BELL BLVD/41 AV,40.763284,-73.770921,Q13 Q31
501052,BELL BLVD/32 AV,40.773741,-73.774911,Q13 Q31
553372,ROCKAWAY BEACH BLVD/CROSS BAY PKWY,40.585597,-73.817346,Q22 QM16
553027,CROSS BAY BLVD/E 16 RD,40.601521,-73.820088,Q52+ Q52-SBS Q53+ Q53-SBS QM15 QM16 QM17
200255,INNIS ST/NICHOLAS AV,40.633424,-74.14175,S46 S96
500688,SPRINGFIELD BLVD/143 AV,40.66832,-73.756662,Q77 Q85 Q89
200536,VICTORY BLVD/LESTER ST,40.612897,-74.124494,S61 S62 S66
553278,SUTPHIN BLVD/ARCHER AV,40.701167,-73.807755,Q40 Q41 Q8 Q9
203730,FOREST AV/SOUTH AV,40.627114,-74.16596,S48 S98 SIM33 SIM33C SIM34
500582,MERRICK BLVD/224 ST,40.678067,-73.745737,Q5 Q86 Q87 QM63 QM65
203032,CASTLETON AV/CLOVE RD,40.633841,-74.125398,S46 S53 S96
203200,VICTORY BLVD/WILLOWBROOK PARK,40.608776,-74.154099,S62 S92 SIM32 SIM33 SIM33C
202912,WOODROW RD/CANTON AV,40.547741,-74.190325,S56 SIM2 SIM4C SIM8
201946,VICTORY BLVD/LISA PL,40.606133,-74.167983,S62 S92
551449,142 ST/ROCKAWAY BLVD,40.674378,-73.798799,Q40
502325,UNION TPKE/211 ST,40.733456,-73.759591,Q46 Q48 QM36 QM6
203586,ARDEN AV/WOODROW RD,40.550223,-74.187657,SIM2 SIM23
200897,CARY AV/CLOVE RD,40.631778,-74.124796,S44 S94
501665,SPRINGFIELD BLVD/HORACE HARDING EXPWY N,40.749808,-73.756965,Q27 Q74 Q75
503195,HILLSIDE AV/172 ST,40.711809,-73.790139,Q1 Q17 Q3 Q76 QM68
203133,MERRYMOUNT ST/SHILOH ST,40.588937,-74.160274,S61 S91 SIM31
553101,21 ST/22 DR,40.779266,-73.918445,Q69
552504,WHITESTONE EXPWY/LINDEN PL,40.771091,-73.832982,QM2 QM20 QM32
550354,LEFFERTS BLVD/ATLANTIC AV,40.693798,-73.827969,Q10 Q80 QM18
551401,61 ST/59 AV,40.71958,-73.903301,Q39
552293,147 AV /253 ST,40.657585,-73.735869,Q111
203431,HYLAN BLVD/RICHMOND AV,40.534129,-74.154024,S78 SIM9
550964,69 AV/LOUBET ST,40.714416,-73.853919,Q23
200399,RICHMOND AV/ETON PL,40.604462,-74.162229,S44 S59 S94 SIM4 SIM4C SIM8
500591,MERRICK BLVD/FARMERS BLVD,40.680083,-73.762089,Q5 Q86 Q87 QM63
985123,119 ST/POPPENHUSEN AV,40.791676,-73.850678,Q25
400725,6 AV/W 12 ST,40.736155,-73.997539,M55
551311,57 AV/JUNCTION BLVD,40.736668,-73.866052,Q14 Q88 QM10 QM11 QM40
450022,6 AV/W 51 ST,40.760426,-73.979877,QM10 QM12 QM24
200552,VICTORY BLVD/CEBRA AV,40.634207,-74.085435,S46 S48 S61 S62 S66
200470,RICHMOND AV/ELTINGVILLE BLVD,40.544066,-74.1652,S59 S79+ S79-SBS S89 SIM1 SIM10 SIM1C SIM22 SIM7
550909,108 ST / 62 DR,40.736161,-73.851164,Q23 QM10 QM11 QM40
302064,BROADWAY/MACDONOUGH ST,40.68432,-73.91312,Q24
500372,MERRICK BLVD/111 AV,40.694133,-73.781357,Q4 Q5 Q84 Q85 Q86 Q87 Q89
552961,ROCKAWAY BEACH BLVD/BEACH 149 ST,40.569351,-73.864672,Q35
982500,CROSS BAY BLVD/107 AV,40.678845,-73.844449,Q11
405426,W 125 ST/FREDERICK DOUGLASS BLVD,40.810402,-73.95163,M60+ M60-SBS
901114,Gowanus Exp./6 Av (N.B.),40.635379,-74.016664,SIM1 SIM11 SIM15 SIM1C SIM2 SIM31 SIM33 SIM33C SIM34 SIM35 SIM4 SIM4C SIM5 SIM6 SIM7 SIM9
552379,LIBERTY AV /106 ST,40.682904,-73.835064,Q112
203047,CLOVE RD/POST AV,40.631802,-74.125012,S54
553276,S CONDUIT AV/130 ST,40.666268,-73.810259,Q10
551867,NORTHERN BLVD/70 ST,40.754282,-73.896368,Q63 Q66
401920,E 86 ST/2 AV,40.778128,-73.952115,M86+ M86-SBS
502321,UNION TPKE/198 ST,40.731275,-73.772352,Q46 Q48
550040,SUTPHIN BLVD/97 AV,40.697351,-73.805865,Q41 Q6 Q60 Q8 Q9
505227,39 AV/MAIN ST,40.760255,-73.830801,Q27 Q50
200456,YUKON AV/RICHMOND AV,40.576622,-74.169039,S44 S59 S61 S91 S94
400919,6 AV/WEST HOUSTON ST,40.7287,-74.00254,M55 SIM1 SIM34
505007,MAIN ST/ 82 DR,40.713164,-73.817011,Q20
203073,NEW DORP LN/HYLAN BLVD,40.569622,-74.108371,S76 S86
203113,ARTHUR KILL RD/NEWVALE AV,40.568815,-74.150335,S54 S74 SIM15
203161,WATCHOGUE RD/LIVERMORE AV,40.616036,-74.138576,S57 SIM3 SIM34 SIM3C
202051,VICTORY BLVD/CANNON AV,40.595152,-74.184904,S62 S92 SIM32
203553,LINCOLN AV/EDISON ST,40.578782,-74.107439,S51 S81
450032,E 57 ST/MADISON AV,40.762384,-73.972752,QM15 QM16 QM17 QM18
550560,65 PL/48 AV,40.738356,-73.899772,Q18
550079,ROCKAWAY BLVD/113 ST,40.677092,-73.825792,Q37 Q7
500952,LITTLE NECK PKWY/255 ST,40.756501,-73.722589,Q36 QM35 QM5 QM8
500923,SANFORD AV/162 ST,40.760436,-73.804261,Q13 Q65
904005,TEARDROP/LAYOVER,40.701261,-73.803107,Q4 Q5 Q85 Q86 Q87 Q89
200551,VICTORY BLVD/AUSTIN PL,40.63248,-74.086809,S48 S61 S62 S66
202091,ARTHUR KILL RD/ARDEN AV,40.559141,-74.197252,S56 S74 SIM22 SIM4C
500004,HILLSIDE AV/171 ST,40.71144,-73.790887,Q1 Q17 Q3 Q76
202483,NEW DORP LN/10 ST,40.572521,-74.113739,S76 S86
550095,ROCKAWAY BLVD/145 ST,40.673572,-73.793645,Q7
201036,HYLAN BLVD/CROMWELL AV,40.587827,-74.090773,S78 SIM1 SIM10 SIM11 SIM1C SIM7
203613,SCHMIDTS LN/MANOR RD,40.608816,-74.120622,SIM31 SIM32 SIM33 SIM33C
903208,richmond av/yukon av,40.577219,-74.169911,S89
551739,164 ST/BOOTH MEMORIAL AV,40.742121,-73.804282,Q65
552328,GUY R BREWER BLVD/130 AV,40.676756,-73.778004,Q115 QM21 QM65
350234,FOUNTAIN AV /LINDEN BLVD,40.666429,-73.871729,Q8
405279,CHURCH ST/WARREN ST,40.714147,-74.008419,M55
