node_id,name,street,from_street,to_street,borough,lat,lng
34184,115 AVENUE at 134 STREET,115 AVENUE,134 STREET,,Queens,40.68054267778625,-73.80716862347063
31563,80 STREET at 156 AVENUE,80 STREET,156 AVENUE,,Queens,40.66243120211494,-73.8533763156951
41824,39 ROAD at 52 STREET,39 ROAD,52 STREET,,Queens,40.747988210064705,-73.91193027717814
15274,ANN STREET at BROADWAY,ANN STREET,BROADWAY,,Manhattan,40.71139224011916,-74.00860085400832
27316,KOSCIUSKO STREET at MARCUS GARVEY BOULEVARD,KOSCIUSKO STREET,MARCUS GARVEY BOULEVARD,,B,40.6919506994861,-73.93982322125785
54823,68 DRIVE at 140 STREET,68 DRIVE,140 STREET,,Queens,40.73143465244144,-73.82652734189004
58755,DALNY ROAD at RADNOR ROAD,DALNY ROAD,RADNOR ROAD,,Queens,40.71643388123338,-73.78314131468281
34169,116 AVENUE at 132 STREET,116 AVENUE,132 STREET,,Queens,40.67829722904985,-73.80806707988364
58934,MC LAUGHLIN AVENUE at PALO ALTO AVENUE,MC LAUGHLIN AVENUE,PALO ALTO AVENUE,,Queens,40.722171203263095,-73.7747106761148
24022,BROADWAY at WEST  126 STREET,BROADWAY,WEST  126 STREET,,Manhattan,40.81631963667754,-73.95783306397065
54910,70 AVENUE at MAIN STREET,70 AVENUE,MAIN STREET,,Queens,40.729329539940174,-73.82311336422237
19508,BEDFORD AVENUE at SOUTH    9 STREET,BEDFORD AVENUE,SOUTH    9 STREET,,B,40.70871946127164,-73.96418485727969
55251,164 STREET at GOETHALS AVENUE,164 STREET,GOETHALS AVENUE,,Queens,40.71928827232029,-73.80397266811701
14085,12 AVENUE at 54 STREET,12 AVENUE,54 STREET,,B,40.63355585222529,-73.99723064878798
51478,37 AVENUE at COLLEGE POINT BOULEVARD,37 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.76025453260997,-73.83492178745541
58550,175 STREET at UNION TURNPIKE,175 STREET,UNION TURNPIKE,,Queens,40.724983926335476,-73.79421260026052
55340,73 AVENUE at 167 STREET,73 AVENUE,167 STREET,,Queens,40.72812759309523,-73.80219264291851
45263,65 PLACE at MAURICE AVENUE,65 PLACE,MAURICE AVENUE,,Queens,40.73485032052681,-73.90000969424277
51662,25 ROAD at COLLEGE POINT BOULEVARD,25 ROAD,COLLEGE POINT BOULEVARD,,Queens,40.775709441733824,-73.84632008500702
26821,HERKIMER STREET at JEWEL MC COY LANE,HERKIMER STREET,JEWEL MC COY LANE,,B,40.67878148922074,-73.93389192404605
14115,44 STREET at NEW UTRECHT AVENUE,44 STREET,NEW UTRECHT AVENUE,,B,40.640913423758114,-73.99431048159526
13756,20 AVENUE at 58 STREET,20 AVENUE,58 STREET,,B,40.62052408722018,-73.9816961714095
13982,9 AVENUE at 54 STREET,9 AVENUE,54 STREET,,B,40.637545931001874,-74.00383793101277
41564,23 STREET at 31 DRIVE,23 STREET,31 DRIVE,,Queens,40.76537472614337,-73.92964715927299
34181,115 AVENUE at LINCOLN STREET,115 AVENUE,LINCOLN STREET,,Queens,40.68033921202385,-73.80786659695424
7975,WHITWELL PLACE at WOODHAVEN AVENUE,WHITWELL PLACE,WOODHAVEN AVENUE,,S,40.60089291521103,-74.10933577934938
41476,29 STREET at 37 AVENUE,29 STREET,37 AVENUE,,Queens,40.755822258091165,-73.93257953083805
19944,GRAHAM AVENUE at SCHOLES STREET,GRAHAM AVENUE,SCHOLES STREET,,B,40.70878089128286,-73.94344009740793
22375,FROST STREET at GRAHAM AVENUE,FROST STREET,GRAHAM AVENUE,,B,40.71806619360874,-73.94496672179744
50173,69 AVENUE at FLEET STREET,69 AVENUE,FLEET STREET,,Queens,40.718094607938674,-73.85141634440582
37350,DALNY ROAD at WEXFORD TERRACE,DALNY ROAD,WEXFORD TERRACE,,Queens,40.712839967641244,-73.78710123819036
19957,GRAHAM AVENUE at METROPOLITAN AVENUE,GRAHAM AVENUE,METROPOLITAN AVENUE,,B,40.714531601250485,-73.94438746517662
24206,LENOX AVENUE at WEST  119 STREET,LENOX AVENUE,WEST  119 STREET,,Manhattan,40.803957204346354,-73.94827301334294
14113,45 STREET at NEW UTRECHT AVENUE,45 STREET,NEW UTRECHT AVENUE,,B,40.639966971822794,-73.99433266735943
50400,66 AVENUE at 111 STREET,66 AVENUE,111 STREET,,Queens,40.73129371120453,-73.84515438936373
58924,188 STREET at CAMBRIDGE ROAD,188 STREET,CAMBRIDGE ROAD,,Queens,40.71909437272986,-73.77551077014445
41794,41 STREET at NEWTOWN ROAD,41 STREET,NEWTOWN ROAD,,Queens,40.762339046529604,-73.91515753576729
26936,HERKIMER STREET at HUNTERFLY PLACE,HERKIMER STREET,HUNTERFLY PLACE,,B,40.678469018398985,-73.92847414262616
41624,23 STREET at 30 AVENUE,23 STREET,30 AVENUE,,Queens,40.769271395452385,-73.92647341291281
41617,23 STREET at 30 DRIVE,23 STREET,30 DRIVE,,Queens,40.76761629293372,-73.9278208805089
13645,17 AVENUE at 56 STREET,17 AVENUE,56 STREET,,B,40.62563637572781,-73.98714017639797
45389,65 PLACE at LONG ISLAND RAILROAD,65 PLACE,LONG ISLAND RAILROAD,,Queens,40.74244880832141,-73.89928873638824
50085,DANE PLACE at EXETER STREET,DANE PLACE,EXETER STREET,,Queens,40.72045911864436,-73.85573123954283
58484,76 AVENUE at 174 STREET,76 AVENUE,174 STREET,,Queens,40.72678309790673,-73.79551925497874
43752,AMSTERDAM AVENUE at WEST  186 STREET,AMSTERDAM AVENUE,WEST  186 STREET,,Manhattan,40.85118430854883,-73.92865990131503
13757,20 AVENUE at 57 STREET,20 AVENUE,57 STREET,,B,40.621083838054126,-73.98111689051103
31467,76 STREET at 156 AVENUE,76 STREET,156 AVENUE,,Queens,40.6618520395414,-73.85709496667091
19598,ROEBLING STREET at SOUTH    9 STREET,ROEBLING STREET,SOUTH    9 STREET,,B,40.70835699153477,-73.96098346919457
41822,52 STREET at SKILLMAN AVENUE,52 STREET,SKILLMAN AVENUE,,Queens,40.745886643316275,-73.91213076386947
54728,138 STREET at DEAD END,138 STREET,DEAD END,,Queens,40.73155564981423,-73.82892017901415
54819,70 ROAD at 141 STREET,70 ROAD,141 STREET,,Queens,40.72810850166481,-73.82469727168971
23740,EAST  104 STREET at LEXINGTON AVENUE,EAST  104 STREET,LEXINGTON AVENUE,,Manhattan,40.79093947702835,-73.94722940806811
9561,FRANKLIN AVENUE at BUCHANAN STREET,FRANKLIN AVENUE,BUCHANAN STREET,,S,40.64335965859457,-74.09222175499276
42174,21 STREET at 28 AVENUE,21 STREET,28 AVENUE,,Queens,40.771132845706546,-73.92681478498649
41891,39 DRIVE at 54 STREET,39 DRIVE,54 STREET,,Queens,40.74686015453777,-73.90967479214316
32470,69 AVENUE at LOUBET STREET,69 AVENUE,LOUBET STREET,,Queens,40.71423227218088,-73.85385272699139
51669,25 AVENUE at COLLEGE POINT BOULEVARD,25 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.7766841085759,-73.84625068172079
49913,66 AVENUE at FITCHETT STREET,66 AVENUE,FITCHETT STREET,,Queens,40.71917052134855,-73.86126793619499
43307,DONNELLON SQUARE at ST NICHOLAS PLACE,DONNELLON SQUARE,ST NICHOLAS PLACE,,Manhattan,40.82720705384669,-73.94245279104635
27311,KOSCIUSKO STREET at THROOP AVENUE,KOSCIUSKO STREET,THROOP AVENUE,,B,40.69162434395207,-73.94266181764303
34268,116 AVENUE at 135 STREET,116 AVENUE,135 STREET,,Queens,40.67904220939336,-73.80542439478798
66915,DEAD END at HIGH POINT ROAD,DEAD END,HIGH POINT ROAD,,S,40.60079311024002,-74.10919372261246
42463,8 AVENUE at WEST  143 STREET,8 AVENUE,WEST  143 STREET,,Manhattan,40.821541708239515,-73.94286448724489
41623,23 STREET at 30 ROAD,23 STREET,30 ROAD,,Queens,40.76844206509022,-73.92715011870618
50112,67 AVENUE at QUEENS BOULEVARD,67 AVENUE,QUEENS BOULEVARD,,Queens,40.726970818513905,-73.85374721094914
55425,COLLEGE POINT BOULEVARD at ROOSEVELT AVENUE,COLLEGE POINT BOULEVARD,ROOSEVELT AVENUE,,Queens,40.75829051035909,-73.83430717266947
2110,EYLANDT STREET at STECHER STREET,EYLANDT STREET,STECHER STREET,,S,40.52883363002132,-74.18633131154492
31562,79 STREET at 156 AVENUE,79 STREET,156 AVENUE,,Queens,40.662277074479576,-73.8542731096408
58555,76 AVENUE at 175 STREET,76 AVENUE,175 STREET,,Queens,40.72688581307309,-73.79458993739175
14130,9 AVENUE at NEW UTRECHT AVENUE,9 AVENUE,NEW UTRECHT AVENUE,,B,40.6463418463162,-73.99468698279304
24028,RIVERSIDE DRIVE at ST CLAIRE PLACE,RIVERSIDE DRIVE,ST CLAIRE PLACE,,Manhattan,40.81751051658688,-73.96068717865015
13762,20 AVENUE at 54 STREET,20 AVENUE,54 STREET,,B,40.62276502405643,-73.97936273023836
26816,HATTIE JONES COURT at HERKIMER STREET,HATTIE JONES COURT,HERKIMER STREET,,B,40.67882972506333,-73.93478307752865
34269,135 STREET at FOCH BOULEVARD,135 STREET,FOCH BOULEVARD,,Queens,40.67730265699682,-73.80456002741884
71395,AMTRAK RAILROAD at WEST  125 STREET,AMTRAK RAILROAD,WEST  125 STREET,,Manhattan,40.818458899927386,-73.96081441993414
34479,78 AVENUE at QUEENS BOULEVARD,78 AVENUE,QUEENS BOULEVARD,,Queens,40.71511974878918,-73.83223132379976
41789,31 AVENUE at 43 STREET,31 AVENUE,43 STREET,,Queens,40.760187814524606,-73.91469591720775
51201,31 AVENUE at 122 STREET,31 AVENUE,122 STREET,,Queens,40.76962713964056,-73.84662530709413
51677,22 AVENUE at COLLEGE POINT BOULEVARD,22 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.78015061092817,-73.8460256746638
55419,41 AVENUE at COLLEGE POINT BOULEVARD,41 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.75632056593807,-73.83367811169036
31568,79 STREET at 155 AVENUE,79 STREET,155 AVENUE,,Queens,40.66397541701359,-73.85467317922
17304,AVENUE I at EAST    2 STREET,AVENUE I,EAST    2 STREET,,B,40.626113767105934,-73.97507611312372
24031,RIVERSIDE DRIVE at WEST  125 STREET,RIVERSIDE DRIVE,WEST  125 STREET,,Manhattan,40.81795912113365,-73.96035728962136
31631,156 AVENUE at BELT PARKWAY,156 AVENUE,BELT PARKWAY,,Queens,40.662683585358394,-73.85007645647687
50082,DANE PLACE at FLEET STREET,DANE PLACE,FLEET STREET,,Queens,40.7199120223539,-73.85637956423993
37101,164 STREET at SOUTH ROAD,164 STREET,SOUTH ROAD,,Queens,40.700243682614364,-73.79284356478442
41005,41 STREET at GREENPOINT AVENUE,41 STREET,GREENPOINT AVENUE,,Queens,40.739979976737146,-73.92406460981202
24209,LENOX AVENUE at WEST  122 STREET,LENOX AVENUE,WEST  122 STREET,,Manhattan,40.80583888247927,-73.94690004844952
41557,23 STREET at 33 AVENUE,23 STREET,33 AVENUE,,Queens,40.763874224517174,-73.93086652922271
34170,116 AVENUE at LINCOLN STREET,116 AVENUE,LINCOLN STREET,,Queens,40.67840558203339,-73.8076858603837
51428,58 ROAD at COLLEGE POINT BOULEVARD,58 ROAD,COLLEGE POINT BOULEVARD,,Queens,40.74552397473795,-73.83543777126118
50551,76 AVENUE at AUSTIN STREET,76 AVENUE,AUSTIN STREET,,Queens,40.716250945085264,-73.83732660024863
51850,20 AVENUE at 129 STREET,20 AVENUE,129 STREET,,Queens,40.78169313085777,-73.83960406112045
19785,SCHOLES STREET at SOUTH    3 STREET,SCHOLES STREET,SOUTH    3 STREET,,B,40.70816998226648,-73.95065919516192
41565,23 STREET at 31 ROAD,23 STREET,31 ROAD,,Queens,40.76598331562748,-73.9291503519858
24288,8 AVENUE at WEST  135 STREET,8 AVENUE,WEST  135 STREET,,Manhattan,40.81650234014126,-73.94654653352409
22382,BROOKLYN QNS EXPRESSWAY at GRAHAM AVENUE,BROOKLYN QNS EXPRESSWAY,GRAHAM AVENUE,,B,40.71940021741449,-73.94547607847134
17369,AVENUE I at OCEAN PARKWAY,AVENUE I,OCEAN PARKWAY,,B,40.62656998526293,-73.97092126311594
32468,69 AVENUE at NANSEN STREET,69 AVENUE,NANSEN STREET,,Queens,40.712947060089775,-73.85466224246527
43322,ST NICHOLAS PLACE at WEST  153 STREET,ST NICHOLAS PLACE,WEST  153 STREET,,Manhattan,40.829083163072305,-73.94107859392086
31035,78 STREET at 157 AVENUE,78 STREET,157 AVENUE,,Queens,40.66048924992194,-73.85485074915496
37446,AVON STREET at WEXFORD TERRACE,AVON STREET,WEXFORD TERRACE,,Queens,40.71454123036924,-73.78123398764747
58476,76 AVENUE at 171 STREET,76 AVENUE,171 STREET,,Queens,40.72648330210889,-73.79823120301081
50401,66 ROAD at 111 STREET,66 ROAD,111 STREET,,Queens,40.73055735231495,-73.84479094563153
41474,28 STREET at 37 AVENUE,28 STREET,37 AVENUE,,Queens,40.756239151477395,-73.93334529789358
41397,29 STREET at 40 ROAD,29 STREET,40 ROAD,,Queens,40.751723685294536,-73.93612978803064
43309,ST NICHOLAS PLACE at WEST  151 STREET,ST NICHOLAS PLACE,WEST  151 STREET,,Manhattan,40.82782265639127,-73.94199730193743
54809,72 AVENUE at 136 STREET,72 AVENUE,136 STREET,,Queens,40.72513148665909,-73.82707964193708
50180,69 AVENUE at CLYDE STREET,69 AVENUE,CLYDE STREET,,Queens,40.72010918146881,-73.85043192241838
26999,BUFFALO AVENUE at HERKIMER STREET,BUFFALO AVENUE,HERKIMER STREET,,B,40.67827601182644,-73.9246614180406
41821,52 STREET at SKILLMAN AVENUE,52 STREET,SKILLMAN AVENUE,,Queens,40.74592040307955,-73.91244853983501
54822,140 STREET at DEAD END,140 STREET,DEAD END,,Queens,40.7317306560769,-73.82692689222786
58754,KRUGER ROAD at RADNOR ROAD,KRUGER ROAD,RADNOR ROAD,,Queens,40.71711704397465,-73.78346540018983
34257,120 AVENUE at 133 STREET,120 AVENUE,133 STREET,,Queens,40.67505753778919,-73.8054874460093
2101,EYLANDT STREET at KINGDOM AVENUE,EYLANDT STREET,KINGDOM AVENUE,,S,40.5284820047726,-74.18719749454382
41382,29 STREET at QUEENS PLAZA NORTH,29 STREET,QUEENS PLAZA NORTH,,Queens,40.74989747782251,-73.9378116276499
55348,71 AVENUE at 167 STREET,71 AVENUE,167 STREET,,Queens,40.730506671880754,-73.80232962086825
8863,MOHN PLACE at SHIELDS PLACE,MOHN PLACE,SHIELDS PLACE,,S,40.60599156891462,-74.10344856628076
41552,28 STREET at 34 AVENUE,28 STREET,34 AVENUE,,Queens,40.76079776082953,-73.92965061990152
42199,23 STREET at 27 ROAD,23 STREET,27 ROAD,,Queens,40.77101031402771,-73.92506331348741
34176,115 AVENUE at 132 STREET,115 AVENUE,132 STREET,,Queens,40.680042003045045,-73.80893043533993
51638,29 AVENUE at 119 STREET,29 AVENUE,119 STREET,,Queens,40.77201187145857,-73.8488586464171
51678,21 AVENUE at COLLEGE POINT BOULEVARD,21 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.78085657969872,-73.8459861450466
58564,175 STREET at JEWEL AVENUE,175 STREET,JEWEL AVENUE,,Queens,40.73128904031883,-73.79501846883322
50298,66 ROAD at 108 STREET,66 ROAD,108 STREET,,Queens,40.72961885991307,-73.84789525242886
54724,137 STREET at JEWEL AVENUE,137 STREET,JEWEL AVENUE,,Queens,40.7285592696152,-73.82852362905194
34180,133 STREET at LINCOLN STREET,133 STREET,LINCOLN STREET,,Queens,40.67982022540157,-73.80780671350813
27484,DITMARS STREET at MYRTLE AVENUE,DITMARS STREET,MYRTLE AVENUE,,B,40.697247333684146,-73.93283518386497
41186,53 STREET at QUEENS BOULEVARD,53 STREET,QUEENS BOULEVARD,,Queens,40.742382949378246,-73.91194129655061
31627,81 STREET at 156 AVENUE,81 STREET,156 AVENUE,,Queens,40.662574706458024,-73.85238257042153
34100,128 STREET at FOCH BOULEVARD,128 STREET,FOCH BOULEVARD,,Queens,40.67576045412134,-73.80999248664266
66650,64 STREET at QUEENS BOULEVARD,64 STREET,QUEENS BOULEVARD,,Queens,40.74097046645876,-73.90167929622628
50196,67 ROAD at 102 STREET,67 ROAD,102 STREET,,Queens,40.72686618712597,-73.85198453804061
14110,46 STREET at NEW UTRECHT AVENUE,46 STREET,NEW UTRECHT AVENUE,,B,40.639154168305545,-73.99442564179091
55261,164 STREET at UNION TURNPIKE,164 STREET,UNION TURNPIKE,,Queens,40.72146254596467,-73.80452680253906
58563,73 AVENUE at 175 STREET,73 AVENUE,175 STREET,,Queens,40.72966430581681,-73.79511088749759
31584,81 STREET at 149 AVENUE,81 STREET,149 AVENUE,,Queens,40.66899757108321,-73.85397501172227
24036,RIVERSIDE DRIVE at WEST  132 STREET,RIVERSIDE DRIVE,WEST  132 STREET,,Manhattan,40.81937770953665,-73.95932360969171
41823,39 DRIVE at 52 STREET,39 DRIVE,52 STREET,,Queens,40.747294748894625,-73.91212028787781
14123,41 STREET at NEW UTRECHT AVENUE,41 STREET,NEW UTRECHT AVENUE,,B,40.64360351337983,-73.99424039384621
50171,69 AVENUE at HARROW STREET,69 AVENUE,HARROW STREET,,Queens,40.71680734368526,-73.85222690517305
31575,80 STREET at 149 AVENUE,80 STREET,149 AVENUE,,Queens,40.66886343649728,-73.8549053055
24208,LENOX AVENUE at WEST  121 STREET,LENOX AVENUE,WEST  121 STREET,,Manhattan,40.80521317211652,-73.94735193551652
37353,EDGERTON BOULEVARD at WEXFORD TERRACE,EDGERTON BOULEVARD,WEXFORD TERRACE,,Queens,40.713172051811675,-73.78571900366609
14120,43 STREET at NEW UTRECHT AVENUE,43 STREET,NEW UTRECHT AVENUE,,B,40.641807025173726,-73.99429040165043
82272,64 STREET at BKLYN QNS EXPRESSWAY ENTRANCE SB,64 STREET,BKLYN QNS EXPRESSWAY ENTRANCE SB,,Queens,40.741259683604234,-73.90152248261776
58483,75 AVENUE at 174 STREET,75 AVENUE,174 STREET,,Queens,40.727842196788394,-73.79572137843465
19645,KOSCIUSKO STREET at SPENCER COURT,KOSCIUSKO STREET,SPENCER COURT,,B,40.69028833969797,-73.95432544449986
51741,28 AVENUE at COLLEGE POINT BOULEVARD,28 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.77310370808798,-73.8456472039473
58917,CHEVY CHASE STREET at HENLEY ROAD,CHEVY CHASE STREET,HENLEY ROAD,,Queens,40.71766606455127,-73.77583648445243
9006972,COLLEGE POINT BOULEVARD at NYCTA SUBWAY,COLLEGE POINT BOULEVARD,NYCTA SUBWAY,,Queens,40.75819716097503,-73.83427449568207
55349,167 STREET at JEWEL AVENUE,167 STREET,JEWEL AVENUE,,Queens,40.73156853747973,-73.80226227332477
58920,87 ROAD at 188 STREET,87 ROAD,188 STREET,,Queens,40.716517273913695,-73.77424799049737
19958,CONSELYEA STREET at GRAHAM AVENUE,CONSELYEA STREET,GRAHAM AVENUE,,B,40.715227669000114,-73.94449970625044
27350,HUMBOLDT STREET at SCHOLES STREET,HUMBOLDT STREET,SCHOLES STREET,,B,40.708943396637416,-73.9417587860404
14129,39 STREET at NEW UTRECHT AVENUE,39 STREET,NEW UTRECHT AVENUE,,B,40.645597965982056,-73.99452709514527
43849,AMSTERDAM AVENUE at WEST  187 STREET,AMSTERDAM AVENUE,WEST  187 STREET,,Manhattan,40.85186332378977,-73.92815116106622
17237,AVENUE I at DAHILL ROAD,AVENUE I,DAHILL ROAD,,B,40.62585277215362,-73.97726150075124
50490,ASCAN AVENUE at AUSTIN STREET,ASCAN AVENUE,AUSTIN STREET,,Queens,40.71836861443863,-73.8405575155186
41881,54 STREET at SKILLMAN AVENUE,54 STREET,SKILLMAN AVENUE,,Queens,40.74556245095443,-73.90993793609279
45370,68 STREET at GARFIELD AVENUE,68 STREET,GARFIELD AVENUE,,Queens,40.736183260969845,-73.89686458203275
58566,JEWEL AVENUE at UTOPIA PARKWAY,JEWEL AVENUE,UTOPIA PARKWAY,,Queens,40.73124678231468,-73.79384983538793
24099,BROADWAY at WEST  130 STREET,BROADWAY,WEST  130 STREET,,Manhattan,40.81693624098268,-73.95738697828506
51653,26 AVENUE at 120 STREET,26 AVENUE,120 STREET,,Queens,40.77452166634647,-73.84823485570669
58477,75 AVENUE at 171 STREET,75 AVENUE,171 STREET,,Queens,40.72744685846396,-73.79841595055555
68820,FLEET STREET at THORNTON PLACE,FLEET STREET,THORNTON PLACE,,Queens,40.72003061264806,-73.85672014367341
13536,14 AVENUE at 56 STREET,14 AVENUE,56 STREET,,B,40.62977591591611,-73.99399551247873
58492,174 STREET at JEWEL AVENUE,174 STREET,JEWEL AVENUE,,Queens,40.73132578643103,-73.79595437952058
37239,HILLSIDE AVENUE at WEXFORD TERRACE,HILLSIDE AVENUE,WEXFORD TERRACE,,Queens,40.7123440011634,-73.78859659502619
45290,64 STREET at QUEENS BOULEVARD,64 STREET,QUEENS BOULEVARD,,Queens,40.74113128535909,-73.90158117126856
8049,ANNFIELD COURT at DEAD END,ANNFIELD COURT,DEAD END,,S,40.59976784061785,-74.10542077845068
58842,HENLEY ROAD at SOMERSET STREET,HENLEY ROAD,SOMERSET STREET,,Queens,40.71818303610042,-73.78032398617012
55361,65 AVENUE at 167 STREET,65 AVENUE,167 STREET,,Queens,40.73666574968688,-73.80192158316228
22315,DRIGGS AVENUE at GRAHAM AVENUE,DRIGGS AVENUE,GRAHAM AVENUE,,B,40.72272748528273,-73.94747417214931
17313,AVENUE I at EAST    5 STREET,AVENUE I,EAST    5 STREET,,B,40.62643116812224,-73.97229894793165
54680,69 ROAD at PARK DRIVE EAST,69 ROAD,PARK DRIVE EAST,,Queens,40.72804033228334,-73.83170465878274
50288,67 ROAD at YELLOWSTONE BOULEVARD,67 ROAD,YELLOWSTONE BOULEVARD,,Queens,40.72771827650768,-73.84912571357324
65220,VAN WYCK EP NB EN COLLEGE PT BL at COLLEGE POINT BOULEVARD,VAN WYCK EP NB EN COLLEGE PT BL,COLLEGE POINT BOULEVARD,,Queens,40.74742679808594,-73.83413036679228
51476,COLLEGE POINT BOULEVARD at KING ROAD,COLLEGE POINT BOULEVARD,KING ROAD,,Queens,40.76138604523342,-73.83528642689855
55341,75 AVENUE at 167 STREET,75 AVENUE,167 STREET,,Queens,40.7274096760144,-73.80205433897429
7969,ANNFIELD COURT at WESTMINSTER COURT,ANNFIELD COURT,WESTMINSTER COURT,,S,40.59947877531034,-74.10718981829201
23834,EAST  108 STREET at LEXINGTON AVENUE,EAST  108 STREET,LEXINGTON AVENUE,,Manhattan,40.79355245356411,-73.94532414747135
24276,LENOX AVENUE at WEST  125 STREET,LENOX AVENUE,WEST  125 STREET,,Manhattan,40.80777262792335,-73.94548195195303
54686,136 STREET at PARK DRIVE EAST,136 STREET,PARK DRIVE EAST,,Queens,40.72991903122652,-73.83307088028066
7824,MERRICK AVENUE at TODT HILL ROAD,MERRICK AVENUE,TODT HILL ROAD,,S,40.60057050616638,-74.11338334400665
45278,48 AVENUE at 65 STREET,48 AVENUE,65 STREET,,Queens,40.73846295991729,-73.90084207183519
22376,GRAHAM AVENUE at SKILLMAN AVENUE,GRAHAM AVENUE,SKILLMAN AVENUE,,B,40.71593876749469,-73.9446148604227
41473,29 STREET at 38 AVENUE,29 STREET,38 AVENUE,,Queens,40.75460422904843,-73.93356089276598
34260,134 STREET at ROCKAWAY BOULEVARD,134 STREET,ROCKAWAY BOULEVARD,,Queens,40.67461191652912,-73.8042765597026
24207,LENOX AVENUE at WEST  120 STREET,LENOX AVENUE,WEST  120 STREET,,Manhattan,40.8045866257085,-73.94781298723116
19422,BERRY STREET at SOUTH    9 STREET,BERRY STREET,SOUTH    9 STREET,,B,40.70890157684518,-73.96580098801648
55426,40 ROAD at COLLEGE POINT BOULEVARD,40 ROAD,COLLEGE POINT BOULEVARD,,Queens,40.7571834391606,-73.83395872869676
50552,76 ROAD at AUSTIN STREET,76 ROAD,AUSTIN STREET,,Queens,40.715740316381726,-73.83672686609069
31560,77 STREET at 156 AVENUE,77 STREET,156 AVENUE,,Queens,40.6619849266799,-73.85618923281855
51898,20 AVENUE at 131 STREET,20 AVENUE,131 STREET,,Queens,40.78165237409782,-73.83777640341226
13591,15 AVENUE at 56 STREET,15 AVENUE,56 STREET,,B,40.62844587446467,-73.99179318981174
24275,LENOX AVENUE at WEST  124 STREET,LENOX AVENUE,WEST  124 STREET,,Manhattan,40.80709814494007,-73.94597765976486
13910,9 AVENUE at 57 STREET,9 AVENUE,57 STREET,,B,40.63586622871073,-74.00558613021724
27373,BUSHWICK AVENUE at DEVOE STREET,BUSHWICK AVENUE,DEVOE STREET,,B,40.714007063561844,-73.941713021821
45292,65 STREET at QUEENS BOULEVARD,65 STREET,QUEENS BOULEVARD,,Queens,40.74100991155911,-73.90057079358239
55396,57 ROAD at COLLEGE POINT BOULEVARD,57 ROAD,COLLEGE POINT BOULEVARD,,Queens,40.74688855853499,-73.83469811221687
14099,48 STREET at NEW UTRECHT AVENUE,48 STREET,NEW UTRECHT AVENUE,,B,40.63746011376061,-73.9946407850867
71396,AMTRAK RAILROAD at ST CLAIRE PLACE,AMTRAK RAILROAD,ST CLAIRE PLACE,,Manhattan,40.81781807516829,-73.961388760736
50102,67 ROAD at BOOTH STREET,67 ROAD,BOOTH STREET,,Queens,40.72536004009012,-73.85351221304731
69259,71 ROAD at 136 STREET,71 ROAD,136 STREET,,Queens,40.725873362682265,-73.82713968249794
46155,58 STREET at NYCTA SUBWAY,58 STREET,NYCTA SUBWAY,,Queens,40.745393164409464,-73.90661325015355
8918,HERKIMER STREET at METROPOLITAN AVENUE,HERKIMER STREET,METROPOLITAN AVENUE,,S,40.623877987698826,-74.10237265913538
45374,49 AVENUE at 66 STREET,49 AVENUE,66 STREET,,Queens,40.737703931395906,-73.89892657222656
13644,56 STREET at BEND,56 STREET,BEND,,B,40.62591040831115,-73.98758966053163
55356,69 AVENUE at 167 STREET,69 AVENUE,167 STREET,,Queens,40.73299114484216,-73.80216724318348
13761,20 AVENUE at WASHINGTON CEMETERY BOUNDARY,20 AVENUE,WASHINGTON CEMETERY BOUNDARY,,B,40.62266531998011,-73.97946678832352
13918,8 AVENUE at 54 STREET,8 AVENUE,54 STREET,,B,40.63887733338937,-74.0060415271324
31625,80 STREET at 157 AVENUE,80 STREET,157 AVENUE,,Queens,40.660853048556994,-73.85297057204951
67975,20 AVENUE at WASHINGTON CEMETERY BOUNDARY,20 AVENUE,WASHINGTON CEMETERY BOUNDARY,,B,40.62122008131736,-73.98097448989387
19642,BEDFORD AVENUE at KOSCIUSKO STREET,BEDFORD AVENUE,KOSCIUSKO STREET,,B,40.69017513628753,-73.95526567417664
51489,35 AVENUE at COLLEGE POINT BOULEVARD,35 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.763589500376895,-73.83602374184183
51490,COLLEGE POINT BOULEVARD at NORTHERN BOULEVARD,COLLEGE POINT BOULEVARD,NORTHERN BOULEVARD,,Queens,40.762795525613214,-73.83557600478456
14036,11 AVENUE at 54 STREET,11 AVENUE,54 STREET,,B,40.63488515842618,-73.99943387495819
14098,49 STREET at NEW UTRECHT AVENUE,49 STREET,NEW UTRECHT AVENUE,,B,40.6365916207577,-73.99473317507781
8913,CITY BOULEVARD at HERKIMER STREET,CITY BOULEVARD,HERKIMER STREET,,S,40.62375743640419,-74.10351753812347
41461,29 STREET at 40 AVENUE,29 STREET,40 AVENUE,,Queens,40.75228184716148,-73.93561445616201
44423,AMSTERDAM AVENUE at WEST  189 STREET,AMSTERDAM AVENUE,WEST  189 STREET,,Manhattan,40.85311537213517,-73.92723934983042
51641,28 AVENUE at 120 STREET,28 AVENUE,120 STREET,,Queens,40.77316244797949,-73.8478749102473
