id,name,freeway,direction,type,lanes,city,county,abs_pm,lat,lon
763761,KING BLVD,110,S,FR,1,44000,37,19.3,34.009215,-118.281288
763763,VERNON,110,S,FR,1,44000,37,18.82,34.002226,-118.28122
763765,SLAUSON,110,S,FR,1,44000,37,17.81,33.987824,-118.280807
763767,GAGE,110,S,FR,1,44000,37,17.29,33.980182,-118.281036
763769,EL SEGUNDO,110,S,FR,1,44000,37,12.69,33.914535,-118.286578
763771,DEL AMO 1,710,S,FR,1,43000,37,5.99,33.848404,-118.20545
763773,VERDUGO,5,S,FR,1,8954,37,145.47,34.176309,-118.30783
763775,VINELAND AVE,134,E,FR,1,44000,37,0.59,34.153108,-118.366127
763777,OVERLAND,10,W,FR,2,44000,37,4.305,34.031891,-118.416029
763781,LA BREA 1,10,W,FR,1,44000,37,8.085,34.034256,-118.353711
763785,VERMONT 2,10,W,FR,1,44000,37,11.795,34.03706,-118.289279
763789,VENICE,10,E,FR,1,44000,37,6.855,34.036314,-118.374796
763791,TRIGGS,5,N,FR,1,14974,37,129.656,34.011295,-118.161135
763793,EL SEGUNDO,110,N,FR,1,44000,37,12.79,33.915926,-118.285841
763795,MANCHESTER1,110,N,FR,2,44000,37,15.81,33.958618,-118.280545
763798,GAGE,110,N,FR,1,44000,37,17.61,33.984847,-118.280312
763800,VERNON,110,N,FR,1,44000,37,19.09,34.006152,-118.280854
763802,KING,110,N,FR,1,44000,37,19.4,34.010617,-118.280787
763810,OLIVE,5,N,FR,1,8954,37,145.903,34.179879,-118.312407
763812,BURBANK 2,5,N,FR,2,8954,37,146.603,34.187037,-118.320656
763814,GARFIELD,5,S,FR,1,14974,37,127.33,33.986224,-118.136014
763818,BURBANK,170,S,FR,1,44000,37,3.046,34.171634,-118.388333
763822,FOREST LAWN,134,W,FR,1,44000,37,3.75,34.154816,-118.311893
763825,BALBOA 1,118,W,FR,2,44000,37,41.211,34.27815,-118.504149
763828,VIA VERDE,10,E,FR,1,,37,39.09,34.068106,-117.83743
763830,TOWNE,10,E,FR,1,58072,37,44.728,34.077002,-117.74444
763832,INDIAN HILL,10,E,FR,1,13756,37,46.37,34.081722,-117.71693
763834,INDIAN HILL,10,W,FR,1,58072,37,46.1,34.081821,-117.721638
763836,JS GIBSON,110,N,FR,1,44000,37,1.58,33.758627,-118.28954
763838,Harry S. Bridges,110,N,FR,3,44000,37,2.77,33.772948,-118.279693
763842,ANAHEIM,110,N,FR,2,44000,37,3.31,33.78064,-118.280253
763845,SEPULVEDA 1,110,N,FR,1,,37,5.31,33.807904,-118.287726
763847,220TH,110,N,FR,1,,37,6.77,33.82907,-118.28727
763849,TORRANCE,110,N,FR,1,,37,7.91,33.845433,-118.285155
763854,PATHFINDER,57,N,FR,2,19192,37,15.217,33.988721,-117.842841
763857,TEMPLE EB,57,N,FR,3,58072,37,17.977,34.04332,-117.800771
763861,TEMPLE 2,57,S,FR,3,58072,37,18.172,34.044972,-117.8008
763864,SUNSET CROSSING,57,S,FR,2,19192,37,16.942,34.029739,-117.811086
763866,PATHFINDER,57,S,FR,2,19192,37,14.902,33.981951,-117.842186
763872,RESERVOIR,60,W,FR,2,58072,37,30.331,34.025038,-117.734229
763874,PHILLIPS RANCH,60,W,FR,1,58072,37,28.011,34.02492,-117.773748
763878,WALNUT,210,E,FR,1,56000,37,24.81,34.152216,-118.156144
763884,REDONDO BEACH,110,S,FR,1,44000,37,11.04,33.890677,-118.285802
763886,REDONDO BEACH,110,N,FR,2,44000,37,11.15,33.892333,-118.285489
763891,PRINCETON/LA AVE,118,W,FR,1,49138,111,20.289,34.293132,-118.854012
763893,LAKEWOOD1,105,E,FR,1,19766,37,15.6,33.9129,-118.143428
763895,GRAMERCY,10,E,FR,1,44000,37,10.425,34.036953,-118.313131
763897,WB 118 TO NB 5,5,N,FF,1,44000,37,156.143,34.26834,-118.444992
763908,SIERRA MADRE BLVD,210,E,FR,2,56000,37,28.28,34.152385,-118.0979
763917,ROBERTSON,10,W,OR,1,44000,37,5.655,34.029948,-118.392928
763923,CRENSHAW 1,10,W,OR,1,44000,37,9.045,34.035005,-118.337015
763935,THIRD,710,N,OR,1,,37,19.437,34.032849,-118.170134
763939,FM 105 EB,110,S,OR,1,44000,37,13.38,33.923435,-118.281525
763943,FM 105 WB,110,S,OR,1,44000,37,13.37,33.923292,-118.281555
763963,LA BREA 1,10,E,ML,4,44000,37,8.075,34.033989,-118.353882
763968,BREA CANYON,57,S,HV,1,,37,13.162,33.960374,-117.856055
763970,BREA CANYON,57,S,ML,4,,37,13.162,33.960374,-117.856055
763975,MALT,5,N,ML,4,14974,37,127.933,33.992305,-118.141915
763980,MALT,5,S,ML,4,14974,37,127.87,33.992211,-118.142079
763985,GARNISH,5,N,ML,4,19766,37,124.433,33.953085,-118.105015
763990,GARNISH,5,S,ML,4,19766,37,124.37,33.952949,-118.105163
763995,ROSCOE 1,170,N,ML,3,44000,37,6.706,34.220025,-118.409585
763999,FOSTER,605,S,HV,1,52526,37,9.352,33.908921,-118.10517
764001,FOSTER,605,S,ML,4,52526,37,9.352,33.908921,-118.10517
764019,BEVERLY 2,605,S,HV,1,56924,37,16.492,34.004792,-118.063514
764021,BEVERLY 2,605,S,ML,4,56924,37,16.492,34.004792,-118.063514
764026,HOOVER 2,10,E,ML,3,44000,37,12.215,34.037427,-118.282004
764032,ADAMS,110,N,ML,5,44000,37,20.53,34.026085,-118.275163
764037,ADAMS,110,S,ML,5,44000,37,20.53,34.026164,-118.275402
764050,20TH 1,10,W,ML,3,70000,37,0.775,34.022411,-118.475871
764054,PURDUE,10,E,ML,4,44000,37,3.055,34.030628,-118.437426
764059,PURDUE,10,W,ML,4,44000,37,3.055,34.030785,-118.437468
764064,ATHERWOOD,118,W,ML,3,72016,111,26.031,34.282447,-118.756252
764068,ATHERWOOD,118,E,ML,3,72016,111,26.031,34.28215,-118.756247
764072,CALDWELL,118,E,ML,3,72016,111,25.131,34.282147,-118.772116
764076,CALDWELL,118,W,ML,3,72016,111,25.131,34.28245,-118.77212
764081,E OF MADERA,118,E,ML,3,72016,111,24.331,34.2822,-118.786152
764085,E OF MADERA,118,W,ML,4,72016,111,24.331,34.282499,-118.786157
764089,AUTO CENTER,57,N,ML,5,66070,37,23.197,34.11626,-117.823987
764094,VIA VERDE,57,N,FR,2,66070,37,20.517,34.077854,-117.813757
764096,VIA VERDE,57,N,ML,5,66070,37,20.517,34.077854,-117.813757
764101,MAGNOLIA,170,S,ML,4,44000,37,2.346,34.163266,-118.382094
764106,BURBANK,170,N,ML,4,44000,37,3.046,34.171717,-118.388072
764130,FM 405 NB,10,E,ML,3,44000,37,3.585,34.03165,-118.428336
764135,MARENGO,210,W,HV,1,56000,37,25.68,34.152092,-118.143249
764137,MARENGO,210,W,ML,6,56000,37,25.68,34.152092,-118.143249
764144,SANTA ANITA 2,210,W,HV,1,2462,37,32.199,34.14791,-118.031417
764146,SANTA ANITA 2,210,W,ML,4,2462,37,32.199,34.14791,-118.031417
764151,BRANFORD 2,5,S,ML,4,44000,37,153.49,34.239278,-118.4168
764156,BRANFORD 2,5,N,ML,4,44000,37,153.553,34.239405,-118.416632
764161,COCHRAN,118,W,ML,4,72016,111,30.891,34.281084,-118.671219
764165,COCHRAN,118,E,ML,4,72016,111,30.891,34.28077,-118.671276
764169,STOW,118,W,ML,4,72016,111,30.231,34.281773,-118.682707
764173,STOW,118,E,ML,4,72016,111,30.231,34.281476,-118.682746
764177,KADOTA,118,W,ML,4,72016,111,29.231,34.281788,-118.700269
764181,KADOTA,118,E,ML,4,72016,111,29.231,34.281491,-118.700296
764185,TAPO ST,118,E,ML,4,72016,111,28.741,34.281508,-118.708898
764189,TAPO ST,118,W,ML,4,72016,111,28.741,34.281806,-118.708876
764193,COPPERFIELD,118,E,ML,3,72016,111,27.731,34.282131,-118.72654
764197,COPPERFIELD,118,W,ML,3,72016,111,27.731,34.282423,-118.726531
764201,E OF HOLT,10,W,ML,4,84200,37,37.9,34.068125,-117.857896
764206,W OF VIA VERDE,10,W,ML,4,,37,38.4,34.068452,-117.849214
764217,HOLLENBECK,10,E,ML,4,84200,37,35.5,34.071994,-117.898791
764222,MEEKER,10,E,ML,4,84200,37,32.5,34.071267,-117.950956
764227,MEEKER,10,W,ML,4,84200,37,32.5,34.071436,-117.950986
764232,FLORENCE,5,N,ML,3,52526,37,123.363,33.939747,-118.095531
764244,SYCAMORE,10,W,ML,4,44000,37,8.145,34.034301,-118.352667
764249,SYCAMORE,10,E,ML,4,44000,37,8.145,34.034036,-118.352661
764260,SAN FERNANDO,14,N,HV,1,44000,37,2.062,34.362535,-118.504833
764262,SAN FERNANDO,14,N,ML,3,44000,37,2.062,34.362535,-118.504833
764267,PLACERITA 2,14,N,HV,1,44000,37,3.482,34.379368,-118.491328
764269,PLACERITA 2,14,N,ML,3,44000,37,3.482,34.379368,-118.491328
764274,PLACERITA 1,14,N,HV,1,44000,37,3.262,34.377099,-118.494004
764276,PLACERITA 1,14,N,ML,3,44000,37,3.262,34.377099,-118.494004
764281,PLACERITA 1,14,S,HV,1,44000,37,3.092,34.375451,-118.49629
764283,PLACERITA 1,14,S,ML,3,44000,37,3.092,34.375451,-118.49629
764288,SIERRA HWY,14,S,HV,1,44000,37,3.332,34.377963,-118.493391
764290,SIERRA HWY,14,S,ML,3,44000,37,3.332,34.377963,-118.493391
764295,GOLDEN VALLEY,14,S,HV,1,44000,37,4.752,34.391522,-118.474877
764297,GOLDEN VALLEY,14,S,ML,3,44000,37,4.752,34.391522,-118.474877
764302,GOLDEN VALLEY,14,N,HV,1,44000,37,5.192,34.394808,-118.468198
764304,GOLDEN VALLEY,14,N,ML,3,44000,37,5.192,34.394808,-118.468198
764309,VIA PRINCESSA 1,14,S,HV,1,44000,37,5.932,34.401271,-118.457631
764311,VIA PRINCESSA 1,14,S,ML,3,44000,37,5.932,34.401271,-118.457631
764316,VIA PRINCESSA 2,14,N,HV,1,44000,37,6.322,34.404207,-118.451727
764318,VIA PRINCESSA 2,14,N,ML,3,44000,37,6.322,34.404207,-118.451727
764322,VIA PRINCESSA 2,14,S,ML,3,44000,37,6.322,34.404382,-118.451878
764336,ADAMS,110,N,FR,1,44000,37,20.53,34.026085,-118.275163
764338,MAGNOLIA,170,S,FR,1,44000,37,2.346,34.163266,-118.382094
764346,ALLEN,210,W,FR,2,56000,37,27.64,34.152648,-118.109062
764349,MARENGO,210,W,FR,1,56000,37,25.68,34.152092,-118.143249
764353,PLACERITA EB,14,N,FR,1,44000,37,3.262,34.377099,-118.494004
764355,GOLDEN VALLEY,14,S,FR,1,44000,37,4.752,34.391522,-118.474877
764357,GOLDEN VALLEY,14,N,FR,1,44000,37,5.192,34.394808,-118.468198
764359,VIA PRINCESSA 2,14,N,FR,1,44000,37,6.322,34.404207,-118.451727
764365,20TH 1,10,W,OR,1,70000,37,0.775,34.022411,-118.475871
764371,VIA VERDE,57,N,OR,1,66070,37,20.517,34.077854,-117.813757
764377,MAGNOLIA,170,S,OR,1,44000,37,2.346,34.163266,-118.382094
764386,CAMPUS TO 10 EB ONLY,57,N,OR,1,58072,37,19.117,34.059539,-117.804678
764393,FLORENCE,5,N,OR,1,52526,37,123.363,33.939747,-118.095531
764398,SAN FERNANDO,14,N,OR,1,44000,37,2.062,34.362535,-118.504833
764401,PLACERITA WB,14,N,OR,1,44000,37,3.482,34.379368,-118.491328
764403,PLACERITA EB,14,N,OR,1,44000,37,3.262,34.377099,-118.494004
764405,PLACERITA 1,14,S,OR,1,44000,37,3.092,34.375451,-118.49629
764407,SIERRA HWY,14,S,OR,1,44000,37,3.332,34.377963,-118.493391
764409,GOLDEN VALLEY,14,S,OR,1,44000,37,4.752,34.391522,-118.474877
764411,GOLDEN VALLEY,14,N,OR,1,44000,37,5.192,34.394808,-118.468198
764413,VIA PRINCESSA 1,14,S,OR,1,44000,37,5.932,34.401271,-118.457631
764415,VIA PRINCESSA 2,14,N,OR,1,44000,37,6.322,34.404207,-118.451727
764417,WESTERN 1,5,S,ML,4,30000,37,144.23,34.162761,-118.294541
764418,SOTO,60,W,ML,4,44000,37,0.624,34.029636,-118.217534
764420,CAMPUS,57,S,ML,3,58072,37,19.202,34.059467,-117.804897
764425,FIGUEROA,91,W,ML,3,44000,37,0.558,33.872808,-118.281181
764427,EXPOSITION2,110,S,HV,2,44000,37,19.93,34.018314,-118.280127
764430,ARLETA,170,N,ML,2,44000,37,7.356,34.230591,-118.409589
764435,TRIGGS,5,N,ML,4,14974,37,129.656,34.011295,-118.161135
764556,PACIFIC,405,S,HV,1,43000,37,30.992,33.824728,-118.201883
764559,VERMONT,405,S,HV,1,,37,37.082,33.85914,-118.289912
764561,ROSECRANS 2,405,S,HV,1,32548,37,43.132,33.903772,-118.370548
764563,EL SEGUNDO 2,405,S,HV,1,,37,44.162,33.918905,-118.369777
764565,AVALON,405,N,HV,1,11530,37,35.092,33.840237,-118.264144
764567,JEFFERSON,405,S,ML,4,,37,49.602,33.986242,-118.398076
764572,MANCHESTER 2,405,S,ML,5,36546,37,47.242,33.963142,-118.369897
764578,LA CIENEGA,405,S,ML,4,36546,37,47.382,33.965086,-118.370528
764583,LA CIENEGA,405,N,ML,4,36546,37,47.382,33.965167,-118.370291
764588,IMPERIAL WB,405,S,HV,1,44000,37,44.962,33.930217,-118.368535
764590,IMPERIAL WB,405,S,ML,5,44000,37,44.962,33.930217,-118.368535
764596,IMPERIAL EB,405,S,HV,1,,37,44.852,33.928621,-118.368522
764598,IMPERIAL EB,405,S,ML,5,,37,44.852,33.928621,-118.368522
764604,ARTESIA 1,405,S,ML,4,80000,37,40.242,33.871474,-118.341378
764609,CRENSHAW,405,S,HV,1,80000,37,39.282,33.864701,-118.327312
764611,190TH,405,S,HV,1,80000,37,38.292,33.85998,-118.31095
764613,190TH,405,N,HV,1,80000,37,38.292,33.86017,-118.310871
764615,SHERMAN WAY 2,405,S,HV,1,44000,37,66.222,34.202228,-118.473512
764622,LINDERO 2,101,S,ML,4,84438,37,38.912,34.149194,-118.804893
764627,LINDERO 1,101,S,ML,4,84438,37,38.702,34.148124,-118.801429
764632,PALO COMADO CYN,101,S,ML,4,394,37,35.092,34.143077,-118.739279
764637,LIBERTY CANYON RD 1,101,S,ML,4,,37,33.882,34.138582,-118.720114
764646,LAS VIRGENES 2,101,S,ML,4,90310,37,32.532,34.146784,-118.699337
764657,TRUCK SCALE 2,405,S,HV,1,11530,37,35.822,33.847883,-118.272889
764659,TRUCK SCALE 1,405,N,HV,1,11530,37,35.592,33.845809,-118.269724
764661,REDONDO,405,N,HV,1,43000,37,27.768,33.807173,-118.150983
764663,REDONDO,405,S,HV,1,43000,37,27.768,33.806934,-118.151138
764665,CLARK,405,S,HV,1,43000,37,26.688,33.802703,-118.13339
764667,CLARK,405,N,HV,1,43000,37,26.688,33.802923,-118.133344
764669,137TH,405,S,HV,1,32548,37,43.342,33.90684,-118.370538
764671,N OF 90,405,S,ML,4,17568,37,49.922,33.990121,-118.401139
764676,LONG BEACH,405,N,HV,1,71876,37,30.042,33.816753,-118.18802
764680,PACIFIC,405,S,FR,1,43000,37,30.992,33.824728,-118.201883
764682,EL SEGUNDO WB,405,N,FR,1,,37,44.162,33.918874,-118.36955
764684,VINELAND,101,S,FR,2,44000,37,12.518,34.147297,-118.371049
764686,JEFFERSON,405,S,FR,3,,37,49.602,33.986242,-118.398076
764690,SUNSET,405,N,FR,1,44000,37,56.732,34.07238,-118.466123
764692,MORAGA,405,N,FR,1,44000,37,57.192,34.077939,-118.470493
764694,GETTY / SEPULVEDA,405,N,FR,1,44000,37,58.482,34.095833,-118.476524
764696,SKIRBALL/MULHOLLAND,405,N,FR,1,44000,37,60.702,34.125144,-118.47636
764700,CENTURY 1,405,N,FR,3,36546,37,46.452,33.951752,-118.368991
764704,LA CIENEGA,405,S,FR,1,36546,37,47.382,33.965086,-118.370528
764706,EL SEGUNDO EB,405,S,FR,2,,37,44.072,33.91767,-118.370052
764709,WHITE OAK,101,N,FR,1,44000,37,21.699,34.171285,-118.520359
764711,TAMPA,101,N,FR,1,44000,37,23.719,34.17368,-118.555198
764713,WINNETKA,101,S,FR,1,44000,37,24.732,34.171396,-118.572953
764715,LAUREL CANYON,101,S,FR,1,44000,37,14.067,34.154314,-118.394541
764717,SHERMAN WAY,405,S,FR,1,44000,37,66.232,34.202373,-118.473507
764719,BURBANK 2,405,N,FR,1,44000,37,64.102,34.172831,-118.467569
764721,FREMONT,10,E,FR,1,884,37,20.9,34.069016,-118.149713
764723,TEMPLE CITY,10,W,FR,1,22230,37,26.13,34.072661,-118.059491
764727,LINDERO 1,101,N,FR,3,84438,37,38.839,34.148901,-118.803161
764731,LINDERO 2,101,S,FR,1,84438,37,38.912,34.149194,-118.804893
764733,PALO COMADO CYN,101,S,FR,2,394,37,35.092,34.143077,-118.739279
764735,125TH,405,S,FR,2,,37,44.372,33.921786,-118.369125
764740,EASTERN,10,E,FR,1,,37,19.29,34.059959,-118.174416
764744,VERMONT,101,S,OR,1,44000,37,5.548,34.078365,-118.288977
764748,JEFFERSON,405,S,OR,1,,37,49.602,33.986242,-118.398076
764752,LAS VIRGENES,101,S,OR,1,90310,37,32.352,34.148836,-118.697394
764754,WOODCREST,405,S,ML,6,44000,37,61.912,34.142078,-118.471554
764760,UNIVERSAL 2,101,N,ML,5,44000,37,11.178,34.134078,-118.355163
764766,UNIVERSAL 2,101,S,ML,5,44000,37,11.178,34.133863,-118.35542
764781,RT 405 CN,101,S,ML,5,44000,37,18.567,34.160984,-118.470704
764794,RT 405 CN,101,N,ML,4,44000,37,18.516,34.160765,-118.469064
764798,WESTLAKE 2,101,S,ML,5,78582,111,40.172,34.157232,-118.824716
764803,WESTLAKE 1,101,N,ML,5,78582,111,40.469,34.159878,-118.82825
764808,WESTLAKE 2,101,N,ML,5,78582,111,40.489,34.160056,-118.828523
764814,HAMPSHIRE,101,S,ML,4,78582,111,41.032,34.164951,-118.836331
764819,HAMPSHIRE,101,N,ML,5,78582,111,41.319,34.167524,-118.839757
764824,RANCHO,101,S,ML,4,78582,111,42.582,34.175975,-118.85885
764829,RANCHO,101,N,ML,4,78582,111,42.719,34.176331,-118.860741
764834,RT 23 CN,101,S,ML,3,78582,111,42.192,34.175043,-118.852242
764839,MOORPARK,101,N,ML,4,78582,111,43.779,34.1778,-118.879126
764848,MOORPARK,101,S,ML,4,78582,111,43.442,34.17712,-118.873779
764853,N OF 110,101,S,ML,5,44000,37,3.178,34.064756,-118.251325
764863,LYNN RD,101,N,ML,3,78582,111,44.719,34.184342,-118.893462
764868,LYNN 1,101,S,ML,4,78582,111,44.362,34.181854,-118.888445
764874,LYNN 2,101,S,ML,3,78582,111,44.532,34.18312,-118.890989
764879,VENTURA PARK 1,101,N,ML,3,78582,111,45.699,34.184484,-118.910472
764885,VENTURA PARK 1,101,S,ML,4,78582,111,45.582,34.184302,-118.908919
764891,VENTURA PARK 2,101,N,ML,4,78582,111,45.889,34.184452,-118.913787
764900,BORCHARD,101,N,ML,3,78582,111,46.779,34.185571,-118.929061
764905,WENDY DR,101,S,ML,3,78582,111,47.222,34.188438,-118.936403
764910,WENDY 1,101,N,ML,3,78582,111,47.409,34.18968,-118.938878
764915,WENDY 2,101,N,ML,4,78582,111,47.609,34.191042,-118.941959
764921,CAMARILLO,101,N,ML,3,10046,111,50.359,34.205441,-118.984481
764927,CAMARILLO,101,S,ML,4,10046,111,50.342,34.205276,-118.984649
764932,PLEASANT VALLEY,101,N,ML,3,10046,111,51.819,34.213624,-119.007232
764937,PLEASANT VALLEY,101,S,ML,3,10046,111,51.842,34.213685,-119.008009
764941,E OF MACY,10,W,ML,3,44000,37,16.419,34.053988,-118.222069
764949,BARHAM,101,N,ML,5,44000,37,10.558,34.128774,-118.346843
764958,PALO COMADO CYN,101,N,ML,4,394,37,35.129,34.143303,-118.739457
764963,KANAN,101,N,ML,4,394,37,36.339,34.146034,-118.760227
764968,WESTLAKE 2,101,S,FR,3,78582,111,40.172,34.157232,-118.824716
764972,WESTLAKE 1,101,N,FR,2,78582,111,40.469,34.159878,-118.82825
764977,LYNN 2,101,S,FR,2,78582,111,44.532,34.18312,-118.890989
764980,VENTURA PARK 1,101,N,FR,2,78582,111,45.699,34.184484,-118.910472
764984,WENDY DR,101,S,FR,2,78582,111,47.222,34.188438,-118.936403
764986,WENDY 1,101,N,FR,4,78582,111,47.409,34.18968,-118.938878
764989,CAMARILLO,101,N,FR,1,10046,111,50.359,34.205441,-118.984481
764991,CAMARILLO,101,S,FR,1,10046,111,50.342,34.205276,-118.984649
764993,PLEASANT VALLEY,101,N,FR,2,10046,111,51.819,34.213624,-119.007232
764998,WESTLAKE 2,101,S,OR,1,78582,111,40.172,34.157232,-118.824716
765002,WESTLAKE 1,101,N,OR,1,78582,111,40.469,34.159878,-118.82825
765007,WESTLAKE 2,101,N,OR,2,78582,111,40.489,34.160056,-118.828523
765011,HAMPSHIRE,101,S,OR,1,78582,111,41.032,34.164951,-118.836331
765015,HAMPSHIRE,101,N,OR,2,78582,111,41.319,34.167524,-118.839757
765019,RANCHO,101,S,OR,1,78582,111,42.582,34.175975,-118.85885
765023,RANCHO,101,N,OR,1,78582,111,42.719,34.176331,-118.860741
765027,MOORPARK,101,N,OR,2,78582,111,43.779,34.1778,-118.879126
765034,LYNN RD,101,N,OR,1,78582,111,44.719,34.184342,-118.893462
765038,LYNN 1,101,S,OR,1,78582,111,44.362,34.181854,-118.888445
765042,LYNN 2,101,S,OR,1,78582,111,44.532,34.18312,-118.890989
765046,VENTURA PARK 1,101,N,OR,1,78582,111,45.699,34.184484,-118.910472
765050,VENTURA PARK 1,101,S,OR,1,78582,111,45.582,34.184302,-118.908919
765054,VENTURA PARK 2,101,S,OR,1,78582,111,45.742,34.184275,-118.911709
765061,BORCHARD,101,N,OR,1,78582,111,46.779,34.185571,-118.929061
765065,WENDY DR,101,S,OR,1,78582,111,47.222,34.188438,-118.936403
765068,WENDY 1,101,N,OR,1,78582,111,47.409,34.18968,-118.938878
765072,WENDY 2,101,N,OR,1,78582,111,47.609,34.191042,-118.941959
765076,CAMARILLO,101,N,OR,1,10046,111,50.359,34.205441,-118.984481
765080,CAMARILLO,101,S,OR,1,10046,111,50.342,34.205276,-118.984649
765083,PLEASANT VALLEY,101,N,OR,1,10046,111,51.819,34.213624,-119.007232
765087,PLEASANT VALLEY,101,S,OR,1,10046,111,51.842,34.213685,-119.008009
765090,PALO COMADO CYN,101,N,OR,1,394,37,35.129,34.143303,-118.739457
765093,KANAN,101,N,OR,2,394,37,36.339,34.146034,-118.760227
765098,MILLER,10,E,ML,4,,37,19.16,34.059092,-118.176399
765099,N OF 405,101,N,ML,6,44000,37,18.776,34.163563,-118.472068
765100,LEWIS,101,S,ML,4,394,37,35.312,34.143067,-118.743123
765101,LINDERO 1,101,N,ML,4,84438,37,38.839,34.148901,-118.803161
765104,VENTURA PARK 2,101,N,OR,1,78582,111,45.889,34.184452,-118.913787
765106,VENTURA PARK 2,101,S,ML,3,78582,111,45.742,34.184275,-118.911709
765109,IMPERIAL 2,110,S,FR,1,44000,37,14.22,33.935598,-118.280279
765111,FLORENCE,110,S,FR,1,44000,37,17.06,33.976848,-118.281038
765113,BRADDOCK,405,N,FR,1,44000,37,50.612,33.998742,-118.407685
765115,SANTA MONICA,405,S,FR,2,44000,37,54.722,34.047884,-118.447583
765117,SANTA MONICA,405,S,FR,2,44000,37,54.572,34.046105,-118.44607
765120,NORDHOFF,405,S,FR,1,44000,37,68.642,34.237277,-118.473175
765122,NORDHOFF,405,N,FR,1,44000,37,68.432,34.234345,-118.472967
765124,ROSCOE,405,S,FR,1,44000,37,67.642,34.222794,-118.473304
765126,ROSCOE,405,N,FR,1,44000,37,67.452,34.220237,-118.473091
765130,PKWY CALABASAS 2,101,S,FR,2,90310,37,29.752,34.152479,-118.654183
765133,CENTINELA,405,N,FR,1,,37,49.182,33.981278,-118.393836
765137,HAMPSHIRE,101,S,FR,1,78582,111,41.292,34.167283,-118.839845
765139,RT 23 CN,101,N,FR,1,78582,111,42.219,34.17528,-118.852198
765141,MOORPARK,101,S,FR,1,78582,111,43.752,34.177624,-118.879132
765145,LYNN 1,101,N,FR,1,78582,111,44.389,34.182074,-118.888412
765150,WESTLAKE 1,101,S,ML,5,78582,111,40.002,34.1557,-118.822425
765151,WESTLAKE 1,101,S,OR,1,78582,111,40.002,34.1557,-118.822425
765153,98TH / WB CENTURY,405,S,ML,4,36546,37,46.172,33.947774,-118.368562
765154,98TH / WB CENTURY,405,S,FR,2,36546,37,46.172,33.947774,-118.368562
765155,98TH / WB CENTURY,405,S,OR,1,36546,37,46.172,33.947774,-118.368562
765159,IMPERIAL WB,405,S,FR,2,44000,37,44.962,33.930217,-118.368535
765164,VERMONT 1,101,N,ML,4,44000,37,5.548,34.078907,-118.288793
765169,BURBANK 1,405,S,HV,1,44000,37,63.772,34.168246,-118.468752
765171,BURBANK 1,405,S,ML,4,44000,37,63.772,34.168246,-118.468752
765176,UNIVERSAL 1,101,N,ML,5,44000,37,11.008,34.133337,-118.352345
765195,BURBANK 1,405,N,HV,1,44000,37,63.772,34.168209,-118.468498
765197,VENTURA,405,S,FR,1,44000,37,62.862,34.155321,-118.468529
765201,LANKERSHIM,101,N,FR,2,44000,37,11.388,34.135151,-118.358579
765203,UNIVERSAL 1,101,N,FR,1,44000,37,11.008,34.133337,-118.352345
765207,SOTO,10,E,FR,1,44000,37,17.25,34.053806,-118.208214
765218,UNIVERSAL 2,101,N,OR,1,44000,37,11.178,34.134078,-118.355163
765223,UNIVERSAL 1,101,N,OR,1,44000,37,11.008,34.133337,-118.352345
765263,VICTORY 1,405,S,HV,1,44000,37,65.082,34.185796,-118.47407
765265,VICTORY 1,405,S,ML,4,44000,37,65.082,34.185796,-118.47407
765271,VICTORY 2,405,S,HV,1,44000,37,65.252,34.188237,-118.474342
765273,VICTORY 2,405,S,ML,4,44000,37,65.252,34.188237,-118.474342
765295,VICTORY,405,S,FR,1,44000,37,65.252,34.188237,-118.474342
765297,VICTORY 1,405,S,OR,1,44000,37,65.082,34.185796,-118.47407
765301,VICTORY 2 / HASKELL,405,S,OR,2,44000,37,65.252,34.188237,-118.474342
765429,WASHINGTON 2,5,N,OR,1,14974,37,128.403,33.997786,-118.146738
765444,PKWY CALABASAS 2,101,S,ML,4,90310,37,29.752,34.152479,-118.654183
765451,FREMONT,10,E,ML,4,884,37,20.897,34.068993,-118.149756
765456,PHILLIPS RANCH,60,W,ML,4,58072,37,28.007,34.024942,-117.773813
765461,RESERVOIR,60,W,ML,4,58072,37,30.335,34.025041,-117.73416
765467,DOWNEY 2,91,E,ML,5,4982,37,8.208,33.876929,-118.149691
765472,LINDERO 2,101,N,ML,4,84438,37,39.059,34.150034,-118.806843
765476,FM 110 SB,105,E,ML,3,44000,37,7.55,33.928419,-118.277962
765477,AZUSA 1,210,E,ML,4,3386,37,39.929,34.120571,-117.906859
765486,CITRUS 1,210,E,ML,4,3386,37,40.853,34.120787,-117.890798
765501,LOWER AZUSA,605,S,ML,4,3666,37,24.003,34.089665,-117.99394
765506,CENTINELA AVE,10,E,ML,4,70000,37,2.345,34.028077,-118.449505
765508,HERBERT,10,E,HV,1,44000,37,18.55,34.055285,-118.185874
765591,AVALON 2,91,W,ML,4,11530,37,1.808,33.873665,-118.259554
765592,AVALON 2,91,W,FR,1,11530,37,1.808,33.873665,-118.259554
765594,AVALON 1,91,W,HV,1,11530,37,1.548,33.873537,-118.264071
765597,NB 5 TO NB 710,710,N,FF,1,,37,18.581,34.02084,-118.173195
765608,BURBANK,170,N,HV,1,44000,37,3.046,34.171717,-118.388072
765616,ROSCOE 1,170,N,HV,1,44000,37,6.706,34.220025,-118.409585
